step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/global,base/k1/local,base/k1/edge,refined/k1/global,refined/k1/local,refined/k1/edge,refined/k2/global,refined/k2/local,refined/k2/edge,refined/k3/global,refined/k3/local,refined/k3/edge
91,detached_warmup,0.06519286520779133,0.8161136507987976,2e-05,1e-05,0.0,0.008642953354865313,0.007520488929003477,0.00030583812622353435,0.008650210686028004,0.006375737488269806,0.0003090793325100094,0.008657624945044518,0.007699424400925636,0.00031173371826298535,0.008665317203849554,0.007740882923826575,0.00031357244006358087
92,detached_warmup,0.08770821616053581,0.7638822197914124,2e-05,1e-05,0.0,0.010796600487083197,0.010287228040397167,0.00042785328696481884,0.010795913636684418,0.010075691621750593,0.00042983230378013104,0.010795475449413061,0.011260384228080511,0.0004313840909162536,0.01079500000923872,0.011180188972502947,0.00043265760177746415
93,detached_warmup,0.10353491827845573,0.5205192565917969,2e-05,1e-05,0.0,0.014294503722339869,0.011125828605145216,0.0004757448041345924,0.014293758198618889,0.010989281348884106,0.0004782184405485168,0.014293028507381678,0.011470942292362452,0.0004798679437953979,0.014292481355369091,0.010860978160053492,0.00048028805758804083
94,detached_warmup,0.2322491705417633,0.9010028839111328,2e-05,1e-05,0.0,0.030528990551829338,0.019344180822372437,0.0007273757946677506,0.030528884381055832,0.03429815545678139,0.0007291717338375747,0.030528989620506763,0.03422125242650509,0.0007304395257961005,0.03052909206598997,0.01935115922242403,0.0007314840913750231
95,detached_warmup,0.10408598184585571,1.0583082437515259,2e-05,1e-05,0.0,0.012351572047919035,0.013110486790537834,0.0004969195288140327,0.012358144391328096,0.012841647490859032,0.0004978578945156187,0.012364852707833052,0.013439920730888844,0.0004987886641174555,0.012371846940368414,0.013254484627395868,0.0004994611954316497
96,detached_warmup,0.1771845445036888,1.0387985706329346,2e-05,1e-05,0.0,0.028299287892878056,0.016472368501126766,0.0004524167161434889,0.028307804837822914,0.01740023260936141,0.0004539078217931092,0.02831639815121889,0.015807580668479204,0.0004549548029899597,0.02832489274442196,0.012438988778740168,0.00045571281225420535
97,detached_warmup,0.5833666510879993,0.8163740038871765,2e-05,1e-05,0.0,0.10016947891563177,0.025338339619338512,0.000947056629229337,0.10016987565904856,0.06601213850080967,0.0009478069841861725,0.10017024539411068,0.025597107596695423,0.0009483149624429643,0.10017060348764062,0.06194709939882159,0.0009485967457294464
98,detached_warmup,0.5243307054042816,1.3992425203323364,2e-05,1e-05,0.0,0.10538195399567485,0.02567034773528576,0.0009449685312574729,0.10536945890635252,0.02534722164273262,0.0009457399864913896,0.10535694379359484,0.023497119545936584,0.0009462990128668025,0.10534455999732018,0.02457952732220292,0.0009465728653594851
99,detached_warmup,0.11873722821474075,1.1092196702957153,2e-05,1e-05,0.0,0.018157359678298235,0.011300187557935715,0.00040059391176328063,0.01815706491470337,0.01100328890606761,0.0004022381908725947,0.018156353384256363,0.010987910674884915,0.0004036079626530409,0.018156029749661684,0.011208234122022986,0.00040436084964312613
100,detached_warmup,0.9436961635947227,0.952059268951416,2e-05,1e-05,0.0,0.15639678109437227,0.09755687322467566,0.0009745835704961792,0.15639291051775217,0.09567515691742301,0.0009752985060913488,0.15595436841249466,0.026119116926565766,0.0009758256492204964,0.15638970211148262,0.09530943538993597,0.0009761075780261308
101,detached_warmup,0.0985340029001236,1.7797757387161255,2e-05,1e-05,5e-09,0.01475095795467496,0.009093276457861066,0.0005787836562376469,0.014752163551747799,0.009447443298995495,0.0005800611397717148,0.01475337240844965,0.009500941028818488,0.0005809861759189516,0.01475462969392538,0.009159686742350459,0.000581700645852834
102,detached_warmup,0.11019306629896164,1.9609973430633545,2e-05,1e-05,1e-08,0.016249473206698895,0.011993378400802612,0.00036704364174511284,0.016259527765214443,0.01179659366607666,0.0003688268188852817,0.01626944774761796,0.011216295417398214,0.0003703963739098981,0.01627935515716672,0.008651350159198046,0.00037137958861421794
103,detached_warmup,0.15014076605439186,2.0719289779663086,2e-05,1e-05,1.5000000000000002e-08,0.020421309396624565,0.027202907484024763,0.0005181094165891409,0.020425517112016678,0.013536367565393448,0.0005203393229749054,0.020429829601198435,0.012558119837194681,0.0005222091713221744,0.020434150006622076,0.013048426248133183,0.0005234870914136991
104,detached_warmup,0.11876022815704346,3.8697235584259033,2e-05,1e-05,2e-08,0.020082006230950356,0.010681325104087591,0.0003701125824591145,0.020079382695257664,0.010740749072283506,0.00037152375443838537,0.020077004097402096,0.007690297206863761,0.0003727049333974719,0.020074252039194107,0.007847386645153165,0.00037348327168729156
105,detached_warmup,0.08307309821248055,1.2908070087432861,2e-05,1e-05,2.5e-08,0.011004682630300522,0.008546493947505951,0.00046154577285051346,0.01100419694557786,0.009834454394876957,0.0004629621689673513,0.011004447471350431,0.0088079075794667,0.000463861390016973,0.011003374587744474,0.010014498140662909,0.00046467382344417274
106,detached_warmup,0.08946210891008377,1.4337323904037476,2e-05,1e-05,3.0000000000000004e-08,0.013207972049713135,0.009350428823381662,0.0003456547419773415,0.013210808858275414,0.008951066993176937,0.0003471103118499741,0.013213489204645157,0.008631013799458742,0.00034841867454815656,0.013216252438724041,0.008290236815810204,0.0003496568970149383
107,detached_warmup,0.22020700946450233,1.6726349592208862,2e-05,1e-05,3.5e-08,0.03739290125668049,0.017945859115570784,0.0005684140924131498,0.037387674674391747,0.017286775168031454,0.0005700399779016152,0.03738260129466653,0.01655240496620536,0.0005715672159567475,0.037377760745584965,0.016597955022007227,0.0005730527627747506
108,detached_warmup,0.147962873801589,1.4515559673309326,2e-05,1e-05,4e-08,0.018440833315253258,0.017719094408676028,0.00038266670890152454,0.018447431502863765,0.017944632563740015,0.00038507551653310657,0.018454217119142413,0.018489932524971664,0.0003871151857310906,0.018460830440744758,0.018462095293216407,0.00038895037141628563
109,detached_warmup,0.09942625090479851,3.532858371734619,2e-05,1e-05,4.5e-08,0.01551136327907443,0.009502260480076075,0.00041128437442239374,0.015506923198699951,0.009462109301239252,0.00041363289346918464,0.01550248870626092,0.008475086418911815,0.00041544318082742393,0.015498259104788303,0.00831113988533616,0.0004162584082223475
110,detached_warmup,0.11409321054816246,2.344407558441162,2e-05,1e-05,5e-08,0.015605900902301073,0.010341215878725052,0.0004091809969395399,0.015606282278895378,0.014513957314193249,0.00041203807631973177,0.015606762375682592,0.010444686282426119,0.00041386969678569585,0.015607109759002924,0.014717846177518368,0.00041435811726842076
111,detached_warmup,0.05807016044855118,2.0225882530212402,2e-05,1e-05,5.4999999999999996e-08,0.009304785868152976,0.00486533367075026,0.0002663336490513757,0.009314801078289747,0.00480938667897135,0.00027020213019568473,0.009324932936578989,0.0048856656067073345,0.00027307811978971586,0.009334952337667346,0.00514574337285012,0.0002749481063801795
112,detached_warmup,0.20417318865656853,1.8970677852630615,2e-05,1e-05,6.000000000000001e-08,0.03546218993142247,0.016228705178946257,0.0005170024232938886,0.03545533446595073,0.01344580901786685,0.0005199310253374279,0.035432734061032534,0.015235308092087507,0.0005224478663876653,0.03541805688291788,0.015411116182804108,0.0005245505308266729
113,detached_warmup,0.09296179749071598,1.6981381177902222,2e-05,1e-05,6.5e-08,0.011791232042014599,0.01197075960226357,0.0004781149182235822,0.011797001119703054,0.011540633160620928,0.0004812974511878565,0.011802706867456436,0.008843699237331748,0.0004837848391616717,0.011808433569967747,0.011478947708383203,0.0004851829435210675
114,detached_warmup,0.10807983204722404,1.4045287370681763,2e-05,1e-05,7e-08,0.013586315792053938,0.013289784081280231,0.0004687006730819121,0.013587339781224728,0.012677669059485197,0.00047154256026260555,0.013588560745120049,0.013092809822410345,0.0004733649839181453,0.013590711168944836,0.012778463307768106,0.0004745756014017388
115,detached_warmup,0.07755794562399387,1.6897393465042114,2e-05,1e-05,7.5e-08,0.011522474931553006,0.006312144221737981,0.0003748442104551941,0.011530745541676879,0.009597092401236296,0.0003784008731599897,0.011539197759702802,0.007085796212777495,0.0003812653449131176,0.011547709349542856,0.006905152695253491,0.0003831205394817516
116,detached_warmup,0.03870176710188389,1.4699786901474,2e-05,1e-05,8e-08,0.0048171140952035785,0.004377876408398151,0.000330566123011522,0.00482258026022464,0.0045603030594065785,0.0003337464149808511,0.004828149802051485,0.004629216040484607,0.00033637713931966573,0.004833798157051206,0.004493196960538626,0.0003388416371308267
117,detached_warmup,0.12246109545230865,4.477684020996094,2e-05,1e-05,8.5e-08,0.022090986371040344,0.007630700711160898,0.00035480366204865277,0.02209270093590021,0.008357458282262087,0.00035783008206635714,0.022094517946243286,0.008137274999171495,0.00035957727232016623,0.022096374072134495,0.008528979262337089,0.0003598895273171365
118,detached_warmup,0.5062764622271061,1.4273797273635864,2e-05,1e-05,9e-08,0.10102263186126947,0.026514927856624126,0.0009402926079928875,0.10102408099919558,0.02465283265337348,0.0009413260268047452,0.10102533735334873,0.022992237471044064,0.0009423024021089077,0.10102682933211327,0.02425083238631487,0.0009428366902284324
119,detached_warmup,0.11039547249674797,3.8904037475585938,2e-05,1e-05,9.499999999999999e-08,0.018635503482073545,0.008602461777627468,0.0003709796292241663,0.018638262525200844,0.009167548501864076,0.00037265135324560106,0.018640920985490084,0.008271360537037253,0.00037392432568594813,0.018643550109118223,0.008303473936393857,0.0003748352901311591
120,detached_warmup,0.09331926330924034,3.094954013824463,2e-05,1e-05,1e-07,0.014785555191338062,0.007896177237853408,0.0003934691922040656,0.014792732428759336,0.008234420325607061,0.0003952632541768253,0.014799904078245163,0.008455278817564249,0.00039678311441093683,0.014807116240262985,0.007964453427121043,0.00039811104943510145
121,detached_warmup,0.034989431500434875,0.973865807056427,2e-05,1e-05,1.05e-07,0.004360405611805618,0.004014470498077571,0.00031768718326929957,0.004360218648798764,0.0041648607002571225,0.00031970000418368727,0.004360065096989274,0.0040865628980100155,0.0003212431911379099,0.004360256250947714,0.004001292516477406,0.00032266989001072943
122,detached_warmup,0.435032457113266,2.1452155113220215,2e-05,1e-05,1.0999999999999999e-07,0.07027579098939896,0.050446538254618645,0.0008740670746192336,0.07028043828904629,0.03371236566454172,0.0008749220869503915,0.07028430886566639,0.033039205707609653,0.0008756193274166435,0.07028858363628387,0.03320426493883133,0.0008763445075601339
123,detached_warmup,0.10249127447605133,1.0584379434585571,2e-05,1e-05,1.15e-07,0.014269025530666113,0.011557591613382101,0.000515383027959615,0.014268435072153807,0.01037958124652505,0.000517265114467591,0.014268114231526852,0.010154326912015676,0.0005185327026993036,0.014267503749579191,0.011255924589931965,0.000519594585057348
124,detached_warmup,0.0659889355301857,2.3636131286621094,2e-05,1e-05,1.2000000000000002e-07,0.008222193224355578,0.007459967513568699,0.0003893112298101187,0.008230003295466304,0.007993668667040765,0.00039137605926953256,0.00823784014210105,0.008173455251380801,0.0003927003563148901,0.008246087934821844,0.007858860539272428,0.00039347218989860266
125,detached_warmup,0.5734412111341953,2.1036171913146973,2e-05,1e-05,1.25e-07,0.10113477939739823,0.022838874254375696,0.0008930147450882941,0.10112208034843206,0.02443938236683607,0.0008938645769376308,0.10110990889370441,0.06750897318124771,0.0008946331508923322,0.10109707713127136,0.05061349831521511,0.0008951430208981037
126,detached_warmup,0.13384244590997696,2.280073404312134,2e-05,1e-05,1.3e-07,0.02117186551913619,0.010894753970205784,0.0005177162238396704,0.02117658546194434,0.011032579932361841,0.0005191883828956634,0.02118133893236518,0.010464816819876432,0.0005200740706641227,0.021186235826462507,0.014656753744930029,0.0005205324559938163
127,detached_warmup,0.06056028790771961,1.6619770526885986,2e-05,1e-05,1.35e-07,0.008870148099958897,0.006203058175742626,0.00031422809115611017,0.008871785830706358,0.006113272858783603,0.00031639679218642414,0.008873506216332316,0.006118093500845134,0.0003180582862114534,0.0088752715382725,0.005367247271351516,0.00031921696790959686
128,detached_warmup,0.16465431824326515,2.1658153533935547,2e-05,1e-05,1.4e-07,0.020234890282154083,0.02077791653573513,0.0004867712559644133,0.020229473244398832,0.020063264993950725,0.0004875308950431645,0.0202241619117558,0.02077341335825622,0.0004880503111053258,0.020219080615788698,0.02018127730116248,0.0004884898371528834
129,detached_warmup,0.07347080484032631,2.4339711666107178,2e-05,1e-05,1.45e-07,0.012171441689133644,0.005888915853574872,0.00032819496118463576,0.012179192621260881,0.005912712775170803,0.00033008764148689806,0.01218705391511321,0.0058816601522266865,0.00033170661481563,0.012194979004561901,0.005731756333261728,0.00033310201251879334
130,detached_warmup,0.17695817351341248,1.3703811168670654,2e-05,1e-05,1.5e-07,0.02239004150032997,0.01991986157372594,0.0005504508735612035,0.022392626851797104,0.019907649140805006,0.0005508536705747247,0.022395250387489796,0.021870312746614218,0.0005511580384336412,0.0223979065194726,0.023480727802962065,0.0005513280630111694
131,detached_warmup,0.08301738649606705,2.099217414855957,2e-05,1e-05,1.55e-07,0.010900398250669241,0.009348370600491762,0.00045731719001196325,0.010902332607656717,0.009558046236634254,0.0004583685949910432,0.010904327966272831,0.008992614690214396,0.0004590983153320849,0.010906335432082415,0.00967058027163148,0.0004595921345753595
132,detached_warmup,0.5352009795606136,2.349804639816284,2e-05,1e-05,1.6e-07,0.10832209419459105,0.02192693529650569,0.0009692713792901486,0.10830631665885448,0.02028618287295103,0.0009698736103018746,0.10829483438283205,0.036059564677998424,0.000970406603300944,0.1082833232358098,0.019841327099129558,0.0009708638535812497
133,detached_warmup,0.08127092570066452,2.8701207637786865,2e-05,1e-05,1.6499999999999998e-07,0.010697541292756796,0.009745811112225056,0.0004339956503827125,0.010691691655665636,0.008914103033021092,0.0004346396162873134,0.010686013381928205,0.009391606785356998,0.000435194349847734,0.010680489242076874,0.008724248269572854,0.00043559452751651406
134,detached_warmup,0.15821819007396698,1.5230995416641235,2e-05,1e-05,1.7e-07,0.01902784500271082,0.019093387760221958,0.0006089273374527693,0.019027197267860174,0.020170535426586866,0.0006095931166782975,0.019026455469429493,0.02014678530395031,0.0006100796163082123,0.019025801680982113,0.02026130072772503,0.0006102779589127749
135,detached_warmup,0.1701567843556404,4.087975025177002,2e-05,1e-05,1.75e-07,0.026152445934712887,0.016877978574484587,0.00039820277015678585,0.026147728320211172,0.01562576973810792,0.0003994725557276979,0.026143140625208616,0.015562344109639525,0.00040060305036604404,0.02613859251141548,0.015908942092210054,0.000401555560529232
136,detached_warmup,0.08702671900391579,1.909675121307373,2e-05,1e-05,1.8e-07,0.011808089911937714,0.009605417493730783,0.000392720103263855,0.011805123183876276,0.010197217110544443,0.0003934954875148833,0.011802121065557003,0.009010476525872946,0.0003942031180486083,0.011799294501543045,0.00942375068552792,0.0003948061785195023
